0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/engine-controller.js HTTP/1.1" 200 3910
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/task-controllers.js HTTP/1.1" 200 16381
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/process-instance-controllers.js HTTP/1.1" 200 25475
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/services.js HTTP/1.1" 200 3755
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/jobs-controllers.js HTTP/1.1" 200 5891
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/directives.js HTTP/1.1" 200 10882
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/constants.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/job-controllers.js HTTP/1.1" 200 3878
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/process-instances-controllers.js HTTP/1.1" 200 10382
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/users-controllers.js HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/decision-table-controllers.js HTTP/1.1" 200 14239
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/app-deployment-controllers.js HTTP/1.1" 200 12300
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/submitted-form-controllers.js HTTP/1.1" 200 4506
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/app-deployments-controllers.js HTTP/1.1" 200 6262
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/form-controllers.js HTTP/1.1" 200 5966
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/forms-controllers.js HTTP/1.1" 200 3735
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/scripts/decision-tables-controllers.js HTTP/1.1" 200 4157
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/app/rest/authenticate HTTP/1.1" 401 68
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/i18n/en.json HTTP/1.1" 200 37071
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/views/engine.html HTTP/1.1" 200 2867
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:17 +0530] "GET /activiti-admin/views/login.html HTTP/1.1" 200 1392
0:0:0:0:0:0:0:1 - - [02/May/2018:16:19:24 +0530] "GET /activiti-app HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [02/May/2018:16:27:16 +0530] "GET /activiti-app HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [02/May/2018:16:27:16 +0530] "GET /activiti-app HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [02/May/2018:16:27:17 +0530] "GET /activiti-app HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [02/May/2018:16:28:08 +0530] "GET /activiti-app/ HTTP/1.1" 404 1091
